pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty,surveillanceMessage
12779,BL,nse_cm,,SSWL,SSWL-BL,,SSWL-BL,INE802C01033,,,,STEEL STRIPS WHEELS LTD.,,,1,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,0,0,1443052800,183.73-195.09,0,0,1451498924,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,526554.00,1,0,19509,18373,1,1,1,0,0,1,0,1.5718e+08,0,0,526554,
1997,EQ,nse_cm,,LICHSGFIN,LICHSGFIN-EQ,,LICHSGFIN,INE115A01026,,,,LIC HOUSING FINANCE LTD,,,5,1,-1,-1,2,-1,NSE,,,476668800,,,0,0,0,0,1440288000,484.90-592.60,0,0,1451499059,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,185371.00,1,0,59260,48490,1,1,1,0,0,1,0,5.50063e+08,0,0,185371,
24319,N0,nse_cm,,10IIFL26,10IIFL26-N0,,10IIFL26-N0,INE413U08135,,,,IIFL SAMASTA 10% 2026,,,1,1,-1,-1,2,-1,NSE,,,1404432000,,1404432000,0,0,0,0,1450051200,19999.96-29999.92,0,0,1451493498,,,,,,,,,,CASH,,,,,2499994,,,,0,20,,0.0000,T+1,315513000,0,1,130.00,1,0,2.99999e+06,2e+06,1,1,1,0,0,1,0,4000,0,0,130,
759392,N0,nse_cm,,116VCCL27A,116VCCL27A-N0,,116VCCL27A-N0,INE04HY07328,,,,VCCL 11.6% 2027 SR A,,,1,1,-1,-1,2,-1,NSE,,,1444435200,,1444435200,0,0,0,0,1450915200,80000.00-120000.00,0,0,1451493503,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,98.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,3000,0,0,98,
28914,N1,nse_cm,,94SCL27U,94SCL27U-N1,,94SCL27U-N1,INE148I07VS7,,,,SCL 9.40% 2027 SR IV,,,1,1,-1,-1,2,-1,NSE,,,1420070400,,1420070400,0,0,0,0,1449964800,800.00-1200.00,0,0,1451493499,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,7028.00,1,0,120000,80000,1,1,1,0,0,1,0,214950,0,0,7028,
3204,GS,nse_cm,,664GS2035,664GS2035-GS,,664GS2035-GS,IN0020210020,,,,GOI LOAN  6.64% 2035,,,1,1,-1,-1,2,-1,NSE,,,1302739200,,1302739200,0,0,0,0,1371254400,94.05-103.95,0,0,1451493494,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1009022.00,1,0,10395,9405,1,1,1,0,0,1,0,1.38793e+09,0,0,1009022,
759424,SM,nse_cm,,GREENLEAF,GREENLEAF-SM,,GREENLEAF-SM,INE0PLX01017,,,,GREENLEAF ENVIROTECH LTD,,,5,1000,-1,-1,2,-1,NSE,,,1444435200,,1444435200,0,0,0,0,0,133.60-200.40,0,0,1451499059,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,193886.00,1000,0,20040,13360,1,1,1,0,0,1,0,5.92925e+06,0,0,193886,"Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,The scrip is not regularly traded, and exit may be difficult"
22044,SG,nse_cm,,717RJ30,717RJ30-SG,,717RJ30-SG,IN2920190336,,,,SDL RJ 7.17% 2030,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,100.18-110.72,0,0,1451493498,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,948300.00,100,0,11072,10018,1,1,1,0,0,1,0,1e+08,0,0,948300,
19700,BL,nse_cm,,GOLDIETF,GOLDIETF-BL,,GOLDIETF-BL,INF109KC1NT3,,,,ICICI PRUDENTIAL GOLD ETF,,,1,1,-1,-1,2,-1,NSE,,,967852800,,967852800,0,0,0,0,1226793600,114.29-121.35,0,0,1451498935,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,856418.00,1,0,12135,11429,1,1,1,0,0,1,0,1.39482e+09,0,0,856418,
25408,SM,nse_cm,,PELATRO,PELATRO-SM,,PELATRO-SM,INE0VG601013,,,,PELATRO LIMITED,,,5,300,-1,-1,2,-1,NSE,,,1411603200,,1411603200,0,0,0,0,1436054400,288.00-432.00,0,0,1451500019,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,277768.00,300,0,43200,28800,1,1,1,0,0,1,0,1.05974e+07,0,0,277768,"Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,The scrip is not regularly traded, and exit may be difficult"
20961,SG,nse_cm,,798AP31,798AP31-SG,,798AP31-SG,IN1020200011,,,,SDL AP 7.98% 2031,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,105.98-117.12,0,0,1451493498,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,896399.00,100,0,11712,10598,1,1,1,0,0,1,0,1e+08,0,0,896399,
852,SG,nse_cm,,642GA30,642GA30-SG,,642GA30-SG,IN1420200165,,,,SDL GA 6.42% 2030,,,1,100,-1,-1,2,-1,NSE,,,1288483200,,1288483200,0,0,0,0,0,95.00-105.00,0,0,1451493494,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,327000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+07,0,0,327000,
23518,GS,nse_cm,,723GS2039,723GS2039-GS,,723GS2039-GS,IN0020240027,,,,GOI LOAN  7.23% 2039,,,1,1,-1,-1,2,-1,NSE,,,1397692800,,1397692800,0,0,0,0,1413331200,98.34-108.68,0,0,1451500019,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,966000.00,1,0,10868,9834,1,1,1,0,0,1,0,1e+09,0,0,966000,
30437,SG,nse_cm,,708AP37,708AP37-SG,,708AP37-SG,IN1020240801,,,,SDL AP 7.08% 2037,,,1,100,-1,-1,2,-1,NSE,,,1427587200,,1427587200,0,0,0,0,0,95.00-105.00,0,0,1451493500,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,2e+08,0,0,1000000,
760461,BZ,nse_cm,,RAJESHEXPO,RAJESHEXPO-BZ,,RAJESHEXPO-BZ,INE343B01030,,,,RAJESH EXPORTS LTD,,,1,1,-1,-1,2,-1,NSE,,,1451174400,,1451174400,0,0,0,0,0,192.05-212.25,0,0,1451500020,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,494560.00,1,0,21225,19205,1,1,1,0,0,1,0,2.9526e+08,0,0,494560,"The company is in BZ/SZ series due to non-compliance with SEBI SOP Circular,The scrip PE is greater than 50 for previous 4 trailing quarters"
167,SG,nse_cm,,67GJ30,67GJ30-SG,,67GJ30-SG,IN1520200156,,,,SDL GJ 6.7% 2030,,,1,100,-1,-1,2,-1,NSE,,,1285459200,,1285459200,0,0,0,0,0,95.00-105.00,0,0,1451493494,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999900.00,100,0,10500,9500,1,1,1,0,0,1,0,1.5e+08,0,0,999900,
18067,MF,nse_cm,,BPF02IQD,BPF02IQD-MF,,BPF02IQD-MF,INF955L01IZ3,,,,BARODAPAMC BPF02IQD,,,1,1,-1,-1,2,-1,NSE,,,1269388800,,1269388800,0,0,0,0,0,0.90-1.10,0,0,1451493497,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,44.00,1,0,110,90,1,1,1,0,0,1,0,1359,0,0,44,
20238,SG,nse_cm,,765GA33,765GA33-SG,,765GA33-SG,IN1420230170,,,,SDL GA 7.65% 2033,,,1,100,-1,-1,2,-1,NSE,,,1385251200,,1385251200,0,0,0,0,0,95.00-105.00,0,0,1451493498,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,327000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+07,0,0,327000,
13393,SG,nse_cm,,769TN37,769TN37-SG,,769TN37-SG,IN3120220246,,,,SDL TN 7.69% 2037,,,1,100,-1,-1,2,-1,NSE,,,1356825600,,1356825600,0,0,0,0,0,95.00-105.00,0,0,1451493496,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,2e+08,0,0,1000000,
23474,SM,nse_cm,,ALUWIND,ALUWIND-SM,,ALUWIND-SM,INE0STM01017,,,,ALUWIND INFRA-TECH LTD,,,5,1500,-1,-1,2,-1,NSE,,,1397088000,,1397088000,0,0,0,0,0,53.60-80.40,0,0,1451499058,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,812510.00,1500,0,8040,5360,1,1,1,0,0,1,0,2.48474e+07,0,0,812510,"Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,The scrip is not regularly traded, and exit may be difficult"
22663,EQ,nse_cm,,JSFB,JSFB-EQ,,JSFB,INE953L01027,,,,JANA SMALL FIN BANK LTD,,,5,1,-1,-1,2,-1,NSE,,,1392336000,,1392336000,0,0,1402617600,1403222400,0,337.00-505.50,0,0,1451500019,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,237286.00,1,0,50550,33700,1,1,1,0,0,1,0,1.05227e+08,0,0,237286,
11412,SG,nse_cm,,782AP35,782AP35-SG,,782AP35-SG,IN1020220530,,,,SDL AP 7.82% 2035,,,1,100,-1,-1,2,-1,NSE,,,1349568000,,1349568000,0,0,0,0,0,95.00-105.00,0,0,1451493496,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
20788,EQ,nse_cm,,MOTISONS,MOTISONS-EQ,,MOTISONS,INE0FRK01020,,,,MOTISONS JEWELLERS LTD,,,1,1,-1,-1,2,-1,NSE,,,1388016000,,1388016000,0,0,0,0,1415577600,12.24-18.34,0,0,1451500019,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,6539768.00,1,0,1834,1224,1,1,1,0,0,1,0,9.8446e+08,0,0,6539768,
8575,SG,nse_cm,,726HR32,726HR32-SG,,726HR32-SG,IN1620210204,,,,SDL HR 7.26% 2032,,,1,100,-1,-1,2,-1,NSE,,,1332633600,,1332633600,0,0,0,0,0,95.00-105.00,0,0,1451493495,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,2e+08,0,0,1000000,
16675,EQ,nse_cm,,BAJAJFINSV,BAJAJFINSV-EQ,,BAJAJFINSV,INE918I01026,,,,BAJAJ FINSERV LTD.,,,10,1,-1,-1,2,-1,NSE,,,896227200,,896227200,0,0,0,0,1435449600,1810.90-2213.30,0,0,1451499058,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,49532.00,1,0,221330,181090,1,1,1,0,0,1,0,1.59781e+09,0,0,49532,
25593,N0,nse_cm,,79SHFL27,79SHFL27-N0,,79SHFL27-N0,INE667F07IV3,,,,SHFL 7.9% 2027 SR 343,,,1,1,-1,-1,2,-1,NSE,,,1412121600,,1412121600,0,0,0,0,1442016000,80000.00-120000.00,0,0,1451493499,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,999.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,35000,0,0,999,
20986,Y6,nse_cm,,940SCL26B,940SCL26B-Y6,,940SCL26B-Y6,INE148I07RG0,,,,SEC RE NCD 9.4% SR IV,,,1,1,-1,-1,2,-1,NSE,,,1388275200,,1388275200,0,0,0,0,1449964800,800.00-1200.00,0,0,1451493498,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,81.00,1,0,120000,80000,1,1,1,0,0,1,0,2500,0,0,81,
8163,EQ,nse_cm,,SPENCERS,SPENCERS-EQ,,SPENCERS,INE020801028,,,,SPENCER S RETAIL LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1232841600,,1232841600,0,0,1408060800,1408665600,0,33.01-49.51,0,0,1451500017,,,,,,,,,,CASH,,,,,500,,,,0,20,,0.0000,T+1,315513000,0,1,2423652.00,1,0,4951,3301,1,1,1,0,0,1,0,9.01388e+07,0,0,2423652,"The company has been loss making for at least the last 8 quarters for main board and last 2 years for SME companies on consolidated basis,EPS based on previous 4 trailing quarters in the scrip is zero"
14172,SM,nse_cm,,SHERA,SHERA-SM,,SHERA-SM,INE0MM001019,,,,SHERA ENERGY LIMITED,,,5,1000,-1,-1,2,-1,NSE,,,1361059200,,1361059200,0,0,1410825600,1411344000,0,106.40-159.60,0,0,1451500018,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,751876.00,1000,0,15960,10640,1,1,1,0,0,1,0,2.44393e+07,0,0,751876,"Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,The scrip is not regularly traded, and exit may be difficult"
756086,EQ,nse_cm,,GROWWMOM50,GROWWMOM50-EQ,,GROWWMOM50,INF666M01KJ4,,,,GROWWAMC - GROWWMOM50,,,1,1,-1,-1,2,-1,NSE,,,1429920000,,1429920000,0,0,0,0,0,8.52-12.78,0,0,1451498855,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,639641.00,1,0,1278,852,1,1,1,0,0,1,0,1.95609e+07,0,0,639641,
5173,SG,nse_cm,,697TN31A,697TN31A-SG,,697TN31A-SG,IN3120210148,,,,SDL TN 6.97% 2031,,,1,100,-1,-1,2,-1,NSE,,,1312070400,,1312070400,0,0,0,0,0,95.00-105.00,0,0,1451493495,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,2e+08,0,0,1000000,
12856,BL,nse_cm,,UNIONBANK,UNIONBANK-BL,,UNIONBANK-BL,INE692A01016,,,,UNION BANK OF INDIA,,,1,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,0,0,1437868800,144.68-153.62,0,0,1451498922,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,664123.00,1,0,15362,14468,1,1,1,0,0,1,0,7.63361e+09,0,0,664123,
19758,N6,nse_cm,,940SCL26,940SCL26-N6,,940SCL26-N6,INE148I07PX9,,,,SEC RE NCD 9.40% SR IV,,,1,1,-1,-1,2,-1,NSE,,,1383436800,,1383436800,0,0,0,0,1442016000,266.81-400.21,0,0,1451493497,,,,,,,,,,CASH,,,,,33334,,,,0,20,,0.0000,T+1,315513000,0,1,219.00,1,0,40021,26681,1,1,1,0,0,1,0,6700,0,0,219,
12972,BL,nse_cm,,KREBSBIO,KREBSBIO-BL,,KREBSBIO-BL,INE268B01013,,,,KREBS BIOCHEMICALS & IND,,,1,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,1379721600,1380240000,0,67.07-71.21,0,0,1451498910,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,705031.00,1,0,7121,6707,1,1,1,0,0,1,0,2.15606e+07,0,0,705031,
30010,SG,nse_cm,,722OR36,722OR36-SG,,722OR36-SG,IN2720240117,,,,SDL OR 7.22% 2036,,,1,100,-1,-1,2,-1,NSE,,,1425772800,,1425772800,0,0,0,0,0,95.00-105.00,0,0,1451493500,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
19522,SG,nse_cm,,77BR31,77BR31-SG,,77BR31-SG,IN1320230098,,,,SDL BR 7.7% 2031,,,1,100,-1,-1,2,-1,NSE,,,1382227200,,1382227200,0,0,0,0,0,95.00-105.00,0,0,1451493497,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,2e+08,0,0,1000000,
22492,SG,nse_cm,,76TN31,76TN31-SG,,76TN31-SG,IN3120230401,,,,SDL TN 7.6% 2031,,,1,100,-1,-1,2,-1,NSE,,,1391299200,,1391299200,0,0,0,0,0,96.04-106.14,0,0,1451493498,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,989200.00,100,0,10614,9604,1,1,1,0,0,1,0,1e+08,0,0,989200,
246,BL,nse_cm,,ADL,ADL-BL,,ADL-BL,INE0CHO01012,,,,ARCHIDPLY DECOR LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1285977600,,1285977600,0,0,1411516800,1412121600,0,76.43-81.15,0,0,1451498906,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,182016.00,1,0,8115,7643,1,1,1,0,0,1,0,5.56625e+06,0,0,182016,
24292,EQ,nse_cm,,VSTTILLERS,VSTTILLERS-EQ,,VSTTILLERS,INE764D01017,,,,VST TILLERS TRACTORS LTD,,,50,1,-1,-1,2,-1,NSE,,,992995200,,992995200,0,0,0,0,1441324800,4830.50-7245.50,0,0,1451500019,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,16560.00,1,0,724550,483050,1,1,1,0,0,1,0,8.64336e+06,0,0,16560,
27216,BL,nse_cm,,EIEL,EIEL-BL,,EIEL-BL,INE0LLY01014,,,,ENVIRO INFRA ENGINEERS L,,,1,1,-1,-1,2,-1,NSE,,,1417305600,,1417305600,0,0,0,0,0,197.34-209.54,0,0,1451498941,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,482883.00,1,0,20954,19734,1,1,1,0,0,1,0,1.7553e+08,0,0,482883,
19519,SG,nse_cm,,762HP43,762HP43-SG,,762HP43-SG,IN1720230060,,,,SDL HP 7.62% 2043,,,1,100,-1,-1,2,-1,NSE,,,1382227200,,1382227200,0,0,0,0,0,95.00-105.00,0,0,1451493497,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
21098,BL,nse_cm,,SHEKHAWATI,SHEKHAWATI-BL,,SHEKHAWATI-BL,INE268L01046,,,,SHEKHAWATI INDUSTRIES LTD,,,1,1,-1,-1,2,-1,NSE,,,979257600,,979257600,0,0,0,0,1409270400,18.61-19.75,0,0,1451498937,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,1127169.00,1,0,1975,1861,1,1,1,0,0,1,0,3.447e+07,0,0,1127169,
6045,EQ,nse_cm,,PASUPTAC,PASUPTAC-EQ,,PASUPTAC,INE818B01023,,,,PASUPATI ACRYLON LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1318464000,,1318464000,0,0,1408060800,1408665600,0,42.96-64.44,0,0,1451500017,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,1862169.00,1,0,6444,4296,1,1,1,0,0,1,0,8.91331e+07,0,0,1862169,
29516,SG,nse_cm,,719TS46,719TS46-SG,,719TS46-SG,IN4520240495,,,,SDL TS 7.19% 2046,,,1,100,-1,-1,2,-1,NSE,,,1423353600,,1423353600,0,0,0,0,0,95.00-105.00,0,0,1451493499,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
21091,EQ,nse_cm,,STARCEMENT,STARCEMENT-EQ,,STARCEMENT,INE460H01021,,,,STAR CEMENT LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1182038400,,1182038400,0,0,0,0,1439596800,179.80-269.70,0,0,1451500019,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,444598.00,1,0,26970,17980,1,1,1,0,0,1,0,4.12429e+08,0,0,444598,
3411,EQ,nse_cm,,TATAELXSI,TATAELXSI-EQ,,TATAELXSI,INE670A01012,,,,TATA ELXSI LIMITED,,,50,1,-1,-1,2,-1,NSE,,,476668800,,,0,0,0,0,1434067200,4784.00-5847.00,0,0,1451500017,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,18812.00,1,0,584700,478400,1,1,1,0,0,1,0,6.22926e+07,0,0,18812,
25178,EQ,nse_cm,,TDPOWERSYS,TDPOWERSYS-EQ,,TDPOWERSYS,INE419M01027,,,,TD POWER SYSTEMS LTD.,,,5,1,-1,-1,2,-1,NSE,,,999907200,,999907200,0,0,0,0,1446854400,555.15-832.65,0,0,1451500019,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,144009.00,1,0,83265,55515,1,1,1,0,0,1,0,1.56192e+08,0,0,144009,"The scrip PE is greater than 50 for previous 4 trailing quarters,High low price variation was greater than 150% in previous 12 months"
2912,EQ,nse_cm,,RIIL,RIIL-EQ,,RIIL,INE046A01015,,,,RELIANCE INDUSTRIAL INFRA,,,5,1,-1,-1,2,-1,NSE,,,473040000,,,0,0,0,0,1434758400,646.85-970.25,0,0,1451500017,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,123669.00,1,0,97025,64685,1,1,1,0,0,1,0,1.51e+07,0,0,123669,The scrip PE is greater than 50 for previous 4 trailing quarters
24000,SG,nse_cm,,745NL34,745NL34-SG,,745NL34-SG,IN2620240019,,,,SDL NL 7.45% 2034,,,1,100,-1,-1,2,-1,NSE,,,1402185600,,1402185600,0,0,0,0,0,95.00-105.00,0,0,1451493498,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,980999.00,100,0,10500,9500,1,1,1,0,0,1,0,3e+07,0,0,980999,
6947,BL,nse_cm,,GANECOS,GANECOS-BL,,GANECOS-BL,INE845D01014,,,,GANESHA ECOSPHERE LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1110326400,,1110326400,0,0,0,0,1442793600,831.95-883.35,0,0,1451498918,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,114633.00,1,0,88335,83195,1,1,1,0,0,1,0,2.6796e+07,0,0,114633,
760262,BL,nse_cm,,WAKEFIT,WAKEFIT-BL,,WAKEFIT-BL,INE0E7301029,,,,WAKEFIT INNOVATIONS LTD,,,1,1,-1,-1,2,-1,NSE,,,1450224000,,1450224000,0,0,0,0,0,174.64-185.44,0,0,1451498945,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,537306.00,1,0,18544,17464,1,1,1,0,0,1,0,3.26829e+08,0,0,537306,
21992,SG,nse_cm,,669MP30,669MP30-SG,,669MP30-SG,IN2120200075,,,,SDL MP 6.69% 2030,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,97.39-107.63,0,0,1451493498,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,975499.00,100,0,10763,9739,1,1,1,0,0,1,0,1e+08,0,0,975499,
5265,EQ,nse_cm,,ALIVUS,ALIVUS-EQ,,ALIVUS,INE03Q201024,,,,ALIVUS LIFE SCIENCES LTD,,,5,1,-1,-1,2,-1,NSE,,,1312675200,,1312675200,0,0,0,0,1441152000,719.10-1078.60,0,0,1451500017,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,111149.00,1,0,107860,71910,1,1,1,0,0,1,0,1.22681e+08,0,0,111149,
22612,SG,nse_cm,,752AS34,752AS34-SG,,752AS34-SG,IN1220230198,,,,SDL AS 7.52% 2034,,,1,100,-1,-1,2,-1,NSE,,,1391904000,,1391904000,0,0,0,0,0,95.00-105.00,0,0,1451493498,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
25145,N0,nse_cm,,8049ABHF27,8049ABHF27-N0,,8049ABHF27-N0,INE831R07482,,,,ABHFL 8.0490% 2027 F1,,,1,1,-1,-1,2,-1,NSE,,,1410307200,,1410307200,0,0,0,0,1448064000,80000.00-120000.00,0,0,1451493499,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,866.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,26500,0,0,866,
25105,SG,nse_cm,,706TN29A,706TN29A-SG,,706TN29A-SG,IN3120240251,,,,SDL TN 7.06% 2029,,,1,100,-1,-1,2,-1,NSE,,,1410048000,,1410048000,0,0,0,0,0,95.00-105.00,0,0,1451493499,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
14980,BL,nse_cm,,POWERGRID,POWERGRID-BL,,POWERGRID-BL,INE752E01010,,,,POWER GRID CORP. LTD.,,,5,1,-1,-1,2,-1,NSE,,,876009600,,876009600,0,0,0,0,1447200000,252.80-268.40,0,0,1451498930,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,372024.00,1,0,26840,25280,1,1,1,0,0,1,0,9.3006e+09,0,0,372024,
8502,SG,nse_cm,,739TN52,739TN52-SG,,739TN52-SG,IN3120210452,,,,SDL TN 7.39% 2052,,,1,100,-1,-1,2,-1,NSE,,,1332288000,,1332288000,0,0,0,0,0,95.00-105.00,0,0,1451493495,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
21944,SG,nse_cm,,70MH28,70MH28-SG,,70MH28-SG,IN2220190119,,,,SDL MH 7.0% 2028,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,99.32-109.76,0,0,1451493498,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,956458.00,100,0,10976,9932,1,1,1,0,0,1,0,2.9983e+08,0,0,956458,
